,candidat,value,Nombre de bureaux de vote parvenus,Nombre d’inscrits ayant voté,Nombre total de votants,Suffrage exprimés valables,Nombre de bureaux de vote,Nombre total d'électeurs d'inscrits,Nombre de votants sur liste additive,Nombre bulletin nuls,commune_id,Unnamed: 0,ID,Name,dep_ID,dep_name,reg_ID,comm_ID,comm_name
3543,Souleymane Garba,785, 275 ,67050,72821 , 67318, 275,129858 , 5771 ,5503 ,263,140,8,NIAMEY,67, VILLE DE NIAMEY,8,263,NIAMEY ARRONDISSEMENT 2
3544,Seini Oumarou,2850, 275 ,67050,72821 , 67318, 275,129858 , 5771 ,5503 ,263,140,8,NIAMEY,67, VILLE DE NIAMEY,8,263,NIAMEY ARRONDISSEMENT 2
3545,Kane Kadaoure Habibou,419, 275 ,67050,72821 , 67318, 275,129858 , 5771 ,5503 ,263,140,8,NIAMEY,67, VILLE DE NIAMEY,8,263,NIAMEY ARRONDISSEMENT 2
3546,Djibrilla Bare Mainassara,74, 275 ,67050,72821 , 67318, 275,129858 , 5771 ,5503 ,263,140,8,NIAMEY,67, VILLE DE NIAMEY,8,263,NIAMEY ARRONDISSEMENT 2
3547,Idi Ango Ousmane,289, 275 ,67050,72821 , 67318, 275,129858 , 5771 ,5503 ,263,140,8,NIAMEY,67, VILLE DE NIAMEY,8,263,NIAMEY ARRONDISSEMENT 2
3548,Hassane Baraze Moussa,490, 275 ,67050,72821 , 67318, 275,129858 , 5771 ,5503 ,263,140,8,NIAMEY,67, VILLE DE NIAMEY,8,263,NIAMEY ARRONDISSEMENT 2
3549,Mamadou Talata Doulla,102, 275 ,67050,72821 , 67318, 275,129858 , 5771 ,5503 ,263,140,8,NIAMEY,67, VILLE DE NIAMEY,8,263,NIAMEY ARRONDISSEMENT 2
3550,Ibrahim Gado,766, 275 ,67050,72821 , 67318, 275,129858 , 5771 ,5503 ,263,140,8,NIAMEY,67, VILLE DE NIAMEY,8,263,NIAMEY ARRONDISSEMENT 2
3551,Amadou Issifou Saidou,169, 275 ,67050,72821 , 67318, 275,129858 , 5771 ,5503 ,263,140,8,NIAMEY,67, VILLE DE NIAMEY,8,263,NIAMEY ARRONDISSEMENT 2
3552,Intinicar Alhassane,120, 275 ,67050,72821 , 67318, 275,129858 , 5771 ,5503 ,263,140,8,NIAMEY,67, VILLE DE NIAMEY,8,263,NIAMEY ARRONDISSEMENT 2
3553,Moustapha Mamadou Moustapha,67, 275 ,67050,72821 , 67318, 275,129858 , 5771 ,5503 ,263,140,8,NIAMEY,67, VILLE DE NIAMEY,8,263,NIAMEY ARRONDISSEMENT 2
3554,Omar Hamidou Tchana,745, 275 ,67050,72821 , 67318, 275,129858 , 5771 ,5503 ,263,140,8,NIAMEY,67, VILLE DE NIAMEY,8,263,NIAMEY ARRONDISSEMENT 2
3555,Mohamed Bazoum,14091, 275 ,67050,72821 , 67318, 275,129858 , 5771 ,5503 ,263,140,8,NIAMEY,67, VILLE DE NIAMEY,8,263,NIAMEY ARRONDISSEMENT 2
3556,Oumarou Malam Alma,786, 275 ,67050,72821 , 67318, 275,129858 , 5771 ,5503 ,263,140,8,NIAMEY,67, VILLE DE NIAMEY,8,263,NIAMEY ARRONDISSEMENT 2
3557,Mahamane Hamissou Moumouni,101, 275 ,67050,72821 , 67318, 275,129858 , 5771 ,5503 ,263,140,8,NIAMEY,67, VILLE DE NIAMEY,8,263,NIAMEY ARRONDISSEMENT 2
3558,Salou Djibo,1868, 275 ,67050,72821 , 67318, 275,129858 , 5771 ,5503 ,263,140,8,NIAMEY,67, VILLE DE NIAMEY,8,263,NIAMEY ARRONDISSEMENT 2
3559,Nayoussa Nassirou,182, 275 ,67050,72821 , 67318, 275,129858 , 5771 ,5503 ,263,140,8,NIAMEY,67, VILLE DE NIAMEY,8,263,NIAMEY ARRONDISSEMENT 2
3560,Oumarou Abdourahamane,338, 275 ,67050,72821 , 67318, 275,129858 , 5771 ,5503 ,263,140,8,NIAMEY,67, VILLE DE NIAMEY,8,263,NIAMEY ARRONDISSEMENT 2
3561,Albade Abouba,3974, 275 ,67050,72821 , 67318, 275,129858 , 5771 ,5503 ,263,140,8,NIAMEY,67, VILLE DE NIAMEY,8,263,NIAMEY ARRONDISSEMENT 2
3562,Sagbo Adolphe,140, 275 ,67050,72821 , 67318, 275,129858 , 5771 ,5503 ,263,140,8,NIAMEY,67, VILLE DE NIAMEY,8,263,NIAMEY ARRONDISSEMENT 2
3563,Idrissa Issoufou,69, 275 ,67050,72821 , 67318, 275,129858 , 5771 ,5503 ,263,140,8,NIAMEY,67, VILLE DE NIAMEY,8,263,NIAMEY ARRONDISSEMENT 2
3564,Amadou Boubacar Cisse,93, 275 ,67050,72821 , 67318, 275,129858 , 5771 ,5503 ,263,140,8,NIAMEY,67, VILLE DE NIAMEY,8,263,NIAMEY ARRONDISSEMENT 2
3565,Ismael Oumarou Ide,72, 275 ,67050,72821 , 67318, 275,129858 , 5771 ,5503 ,263,140,8,NIAMEY,67, VILLE DE NIAMEY,8,263,NIAMEY ARRONDISSEMENT 2
3566,Mounkaila Issa,101, 275 ,67050,72821 , 67318, 275,129858 , 5771 ,5503 ,263,140,8,NIAMEY,67, VILLE DE NIAMEY,8,263,NIAMEY ARRONDISSEMENT 2
3567,Abdallah Souleymane,76, 275 ,67050,72821 , 67318, 275,129858 , 5771 ,5503 ,263,140,8,NIAMEY,67, VILLE DE NIAMEY,8,263,NIAMEY ARRONDISSEMENT 2
3568,Ibrahim Yacoubou,7140, 275 ,67050,72821 , 67318, 275,129858 , 5771 ,5503 ,263,140,8,NIAMEY,67, VILLE DE NIAMEY,8,263,NIAMEY ARRONDISSEMENT 2
3569,Abdoulkadri Oumarou Alpha,131, 275 ,67050,72821 , 67318, 275,129858 , 5771 ,5503 ,263,140,8,NIAMEY,67, VILLE DE NIAMEY,8,263,NIAMEY ARRONDISSEMENT 2
3570,Mahamane Ousmane,20461, 161 ,38425,41391 , 38971, 161,73983 , 2966 ,2420 ,264,141,8,NIAMEY,67, VILLE DE NIAMEY,8,264,NIAMEY ARRONDISSEMENT 3
3571,Hamidou Mamadou Abdou,224, 161 ,38425,41391 , 38971, 161,73983 , 2966 ,2420 ,264,141,8,NIAMEY,67, VILLE DE NIAMEY,8,264,NIAMEY ARRONDISSEMENT 3
3572,Amadou Ousmane,73, 161 ,38425,41391 , 38971, 161,73983 , 2966 ,2420 ,264,141,8,NIAMEY,67, VILLE DE NIAMEY,8,264,NIAMEY ARRONDISSEMENT 3
3573,Souleymane Garba,373, 161 ,38425,41391 , 38971, 161,73983 , 2966 ,2420 ,264,141,8,NIAMEY,67, VILLE DE NIAMEY,8,264,NIAMEY ARRONDISSEMENT 3
3574,Seini Oumarou,1680, 161 ,38425,41391 , 38971, 161,73983 , 2966 ,2420 ,264,141,8,NIAMEY,67, VILLE DE NIAMEY,8,264,NIAMEY ARRONDISSEMENT 3
3575,Kane Kadaoure Habibou,101, 161 ,38425,41391 , 38971, 161,73983 , 2966 ,2420 ,264,141,8,NIAMEY,67, VILLE DE NIAMEY,8,264,NIAMEY ARRONDISSEMENT 3
3576,Djibrilla Bare Mainassara,73, 161 ,38425,41391 , 38971, 161,73983 , 2966 ,2420 ,264,141,8,NIAMEY,67, VILLE DE NIAMEY,8,264,NIAMEY ARRONDISSEMENT 3
3577,Idi Ango Ousmane,180, 161 ,38425,41391 , 38971, 161,73983 , 2966 ,2420 ,264,141,8,NIAMEY,67, VILLE DE NIAMEY,8,264,NIAMEY ARRONDISSEMENT 3
3578,Hassane Baraze Moussa,683, 161 ,38425,41391 , 38971, 161,73983 , 2966 ,2420 ,264,141,8,NIAMEY,67, VILLE DE NIAMEY,8,264,NIAMEY ARRONDISSEMENT 3
3579,Mamadou Talata Doulla,61, 161 ,38425,41391 , 38971, 161,73983 , 2966 ,2420 ,264,141,8,NIAMEY,67, VILLE DE NIAMEY,8,264,NIAMEY ARRONDISSEMENT 3
3580,Ibrahim Gado,492, 161 ,38425,41391 , 38971, 161,73983 , 2966 ,2420 ,264,141,8,NIAMEY,67, VILLE DE NIAMEY,8,264,NIAMEY ARRONDISSEMENT 3
3581,Amadou Issifou Saidou,192, 161 ,38425,41391 , 38971, 161,73983 , 2966 ,2420 ,264,141,8,NIAMEY,67, VILLE DE NIAMEY,8,264,NIAMEY ARRONDISSEMENT 3
3582,Intinicar Alhassane,33, 161 ,38425,41391 , 38971, 161,73983 , 2966 ,2420 ,264,141,8,NIAMEY,67, VILLE DE NIAMEY,8,264,NIAMEY ARRONDISSEMENT 3
3583,Moustapha Mamadou Moustapha,25, 161 ,38425,41391 , 38971, 161,73983 , 2966 ,2420 ,264,141,8,NIAMEY,67, VILLE DE NIAMEY,8,264,NIAMEY ARRONDISSEMENT 3
3584,Omar Hamidou Tchana,632, 161 ,38425,41391 , 38971, 161,73983 , 2966 ,2420 ,264,141,8,NIAMEY,67, VILLE DE NIAMEY,8,264,NIAMEY ARRONDISSEMENT 3
3585,Mohamed Bazoum,7006, 161 ,38425,41391 , 38971, 161,73983 , 2966 ,2420 ,264,141,8,NIAMEY,67, VILLE DE NIAMEY,8,264,NIAMEY ARRONDISSEMENT 3
3586,Oumarou Malam Alma,572, 161 ,38425,41391 , 38971, 161,73983 , 2966 ,2420 ,264,141,8,NIAMEY,67, VILLE DE NIAMEY,8,264,NIAMEY ARRONDISSEMENT 3
3587,Mahamane Hamissou Moumouni,25, 161 ,38425,41391 , 38971, 161,73983 , 2966 ,2420 ,264,141,8,NIAMEY,67, VILLE DE NIAMEY,8,264,NIAMEY ARRONDISSEMENT 3
3588,Salou Djibo,1140, 161 ,38425,41391 , 38971, 161,73983 , 2966 ,2420 ,264,141,8,NIAMEY,67, VILLE DE NIAMEY,8,264,NIAMEY ARRONDISSEMENT 3
3589,Nayoussa Nassirou,81, 161 ,38425,41391 , 38971, 161,73983 , 2966 ,2420 ,264,141,8,NIAMEY,67, VILLE DE NIAMEY,8,264,NIAMEY ARRONDISSEMENT 3
3590,Oumarou Abdourahamane,253, 161 ,38425,41391 , 38971, 161,73983 , 2966 ,2420 ,264,141,8,NIAMEY,67, VILLE DE NIAMEY,8,264,NIAMEY ARRONDISSEMENT 3
3591,Albade Abouba,1891, 161 ,38425,41391 , 38971, 161,73983 , 2966 ,2420 ,264,141,8,NIAMEY,67, VILLE DE NIAMEY,8,264,NIAMEY ARRONDISSEMENT 3
3592,Sagbo Adolphe,35, 161 ,38425,41391 , 38971, 161,73983 , 2966 ,2420 ,264,141,8,NIAMEY,67, VILLE DE NIAMEY,8,264,NIAMEY ARRONDISSEMENT 3
3593,Idrissa Issoufou,28, 161 ,38425,41391 , 38971, 161,73983 , 2966 ,2420 ,264,141,8,NIAMEY,67, VILLE DE NIAMEY,8,264,NIAMEY ARRONDISSEMENT 3
3594,Amadou Boubacar Cisse,43, 161 ,38425,41391 , 38971, 161,73983 , 2966 ,2420 ,264,141,8,NIAMEY,67, VILLE DE NIAMEY,8,264,NIAMEY ARRONDISSEMENT 3
3595,Ismael Oumarou Ide,104, 161 ,38425,41391 , 38971, 161,73983 , 2966 ,2420 ,264,141,8,NIAMEY,67, VILLE DE NIAMEY,8,264,NIAMEY ARRONDISSEMENT 3
3596,Mounkaila Issa,81, 161 ,38425,41391 , 38971, 161,73983 , 2966 ,2420 ,264,141,8,NIAMEY,67, VILLE DE NIAMEY,8,264,NIAMEY ARRONDISSEMENT 3
3597,Abdallah Souleymane,52, 161 ,38425,41391 , 38971, 161,73983 , 2966 ,2420 ,264,141,8,NIAMEY,67, VILLE DE NIAMEY,8,264,NIAMEY ARRONDISSEMENT 3
3598,Ibrahim Yacoubou,2328, 161 ,38425,41391 , 38971, 161,73983 , 2966 ,2420 ,264,141,8,NIAMEY,67, VILLE DE NIAMEY,8,264,NIAMEY ARRONDISSEMENT 3
3599,Abdoulkadri Oumarou Alpha,49, 161 ,38425,41391 , 38971, 161,73983 , 2966 ,2420 ,264,141,8,NIAMEY,67, VILLE DE NIAMEY,8,264,NIAMEY ARRONDISSEMENT 3
3600,Mahamane Ousmane,33272, 270 ,60129,65878 , 63700, 271,124571 , 5749 ,2178 ,265,142,8,NIAMEY,67, VILLE DE NIAMEY,8,265,NIAMEY ARRONDISSEMENT 4
3601,Hamidou Mamadou Abdou,237, 270 ,60129,65878 , 63700, 271,124571 , 5749 ,2178 ,265,142,8,NIAMEY,67, VILLE DE NIAMEY,8,265,NIAMEY ARRONDISSEMENT 4
3602,Amadou Ousmane,135, 270 ,60129,65878 , 63700, 271,124571 , 5749 ,2178 ,265,142,8,NIAMEY,67, VILLE DE NIAMEY,8,265,NIAMEY ARRONDISSEMENT 4
3603,Souleymane Garba,813, 270 ,60129,65878 , 63700, 271,124571 , 5749 ,2178 ,265,142,8,NIAMEY,67, VILLE DE NIAMEY,8,265,NIAMEY ARRONDISSEMENT 4
3604,Seini Oumarou,2180, 270 ,60129,65878 , 63700, 271,124571 , 5749 ,2178 ,265,142,8,NIAMEY,67, VILLE DE NIAMEY,8,265,NIAMEY ARRONDISSEMENT 4
3605,Kane Kadaoure Habibou,295, 270 ,60129,65878 , 63700, 271,124571 , 5749 ,2178 ,265,142,8,NIAMEY,67, VILLE DE NIAMEY,8,265,NIAMEY ARRONDISSEMENT 4
3606,Djibrilla Bare Mainassara,71, 270 ,60129,65878 , 63700, 271,124571 , 5749 ,2178 ,265,142,8,NIAMEY,67, VILLE DE NIAMEY,8,265,NIAMEY ARRONDISSEMENT 4
3607,Idi Ango Ousmane,476, 270 ,60129,65878 , 63700, 271,124571 , 5749 ,2178 ,265,142,8,NIAMEY,67, VILLE DE NIAMEY,8,265,NIAMEY ARRONDISSEMENT 4
3608,Hassane Baraze Moussa,1027, 270 ,60129,65878 , 63700, 271,124571 , 5749 ,2178 ,265,142,8,NIAMEY,67, VILLE DE NIAMEY,8,265,NIAMEY ARRONDISSEMENT 4
3609,Mamadou Talata Doulla,118, 270 ,60129,65878 , 63700, 271,124571 , 5749 ,2178 ,265,142,8,NIAMEY,67, VILLE DE NIAMEY,8,265,NIAMEY ARRONDISSEMENT 4
3610,Ibrahim Gado,873, 270 ,60129,65878 , 63700, 271,124571 , 5749 ,2178 ,265,142,8,NIAMEY,67, VILLE DE NIAMEY,8,265,NIAMEY ARRONDISSEMENT 4
3611,Amadou Issifou Saidou,184, 270 ,60129,65878 , 63700, 271,124571 , 5749 ,2178 ,265,142,8,NIAMEY,67, VILLE DE NIAMEY,8,265,NIAMEY ARRONDISSEMENT 4
3612,Intinicar Alhassane,120, 270 ,60129,65878 , 63700, 271,124571 , 5749 ,2178 ,265,142,8,NIAMEY,67, VILLE DE NIAMEY,8,265,NIAMEY ARRONDISSEMENT 4
3613,Moustapha Mamadou Moustapha,62, 270 ,60129,65878 , 63700, 271,124571 , 5749 ,2178 ,265,142,8,NIAMEY,67, VILLE DE NIAMEY,8,265,NIAMEY ARRONDISSEMENT 4
3614,Omar Hamidou Tchana,426, 270 ,60129,65878 , 63700, 271,124571 , 5749 ,2178 ,265,142,8,NIAMEY,67, VILLE DE NIAMEY,8,265,NIAMEY ARRONDISSEMENT 4
3615,Mohamed Bazoum,9762, 270 ,60129,65878 , 63700, 271,124571 , 5749 ,2178 ,265,142,8,NIAMEY,67, VILLE DE NIAMEY,8,265,NIAMEY ARRONDISSEMENT 4
3616,Oumarou Malam Alma,890, 270 ,60129,65878 , 63700, 271,124571 , 5749 ,2178 ,265,142,8,NIAMEY,67, VILLE DE NIAMEY,8,265,NIAMEY ARRONDISSEMENT 4
3617,Mahamane Hamissou Moumouni,76, 270 ,60129,65878 , 63700, 271,124571 , 5749 ,2178 ,265,142,8,NIAMEY,67, VILLE DE NIAMEY,8,265,NIAMEY ARRONDISSEMENT 4
3618,Salou Djibo,2116, 270 ,60129,65878 , 63700, 271,124571 , 5749 ,2178 ,265,142,8,NIAMEY,67, VILLE DE NIAMEY,8,265,NIAMEY ARRONDISSEMENT 4
3619,Nayoussa Nassirou,225, 270 ,60129,65878 , 63700, 271,124571 , 5749 ,2178 ,265,142,8,NIAMEY,67, VILLE DE NIAMEY,8,265,NIAMEY ARRONDISSEMENT 4
3620,Oumarou Abdourahamane,486, 270 ,60129,65878 , 63700, 271,124571 , 5749 ,2178 ,265,142,8,NIAMEY,67, VILLE DE NIAMEY,8,265,NIAMEY ARRONDISSEMENT 4
3621,Albade Abouba,3215, 270 ,60129,65878 , 63700, 271,124571 , 5749 ,2178 ,265,142,8,NIAMEY,67, VILLE DE NIAMEY,8,265,NIAMEY ARRONDISSEMENT 4
3622,Sagbo Adolphe,64, 270 ,60129,65878 , 63700, 271,124571 , 5749 ,2178 ,265,142,8,NIAMEY,67, VILLE DE NIAMEY,8,265,NIAMEY ARRONDISSEMENT 4
3623,Idrissa Issoufou,53, 270 ,60129,65878 , 63700, 271,124571 , 5749 ,2178 ,265,142,8,NIAMEY,67, VILLE DE NIAMEY,8,265,NIAMEY ARRONDISSEMENT 4
3624,Amadou Boubacar Cisse,174, 270 ,60129,65878 , 63700, 271,124571 , 5749 ,2178 ,265,142,8,NIAMEY,67, VILLE DE NIAMEY,8,265,NIAMEY ARRONDISSEMENT 4
3625,Ismael Oumarou Ide,144, 270 ,60129,65878 , 63700, 271,124571 , 5749 ,2178 ,265,142,8,NIAMEY,67, VILLE DE NIAMEY,8,265,NIAMEY ARRONDISSEMENT 4
3626,Mounkaila Issa,170, 270 ,60129,65878 , 63700, 271,124571 , 5749 ,2178 ,265,142,8,NIAMEY,67, VILLE DE NIAMEY,8,265,NIAMEY ARRONDISSEMENT 4
3627,Abdallah Souleymane,76, 270 ,60129,65878 , 63700, 271,124571 , 5749 ,2178 ,265,142,8,NIAMEY,67, VILLE DE NIAMEY,8,265,NIAMEY ARRONDISSEMENT 4
3628,Ibrahim Yacoubou,5817, 270 ,60129,65878 , 63700, 271,124571 , 5749 ,2178 ,265,142,8,NIAMEY,67, VILLE DE NIAMEY,8,265,NIAMEY ARRONDISSEMENT 4
3629,Abdoulkadri Oumarou Alpha,143, 270 ,60129,65878 , 63700, 271,124571 , 5749 ,2178 ,265,142,8,NIAMEY,67, VILLE DE NIAMEY,8,265,NIAMEY ARRONDISSEMENT 4
3630,Mahamane Ousmane,21435, 178 ,41268,44545 , 42700, 178,74117 , 3277 ,1845 ,266,143,8,NIAMEY,67, VILLE DE NIAMEY,8,266,NIAMEY ARRONDISSEMENT 5
3631,Hamidou Mamadou Abdou,191, 178 ,41268,44545 , 42700, 178,74117 , 3277 ,1845 ,266,143,8,NIAMEY,67, VILLE DE NIAMEY,8,266,NIAMEY ARRONDISSEMENT 5
3632,Amadou Ousmane,108, 178 ,41268,44545 , 42700, 178,74117 , 3277 ,1845 ,266,143,8,NIAMEY,67, VILLE DE NIAMEY,8,266,NIAMEY ARRONDISSEMENT 5
3633,Souleymane Garba,547, 178 ,41268,44545 , 42700, 178,74117 , 3277 ,1845 ,266,143,8,NIAMEY,67, VILLE DE NIAMEY,8,266,NIAMEY ARRONDISSEMENT 5
3634,Seini Oumarou,1544, 178 ,41268,44545 , 42700, 178,74117 , 3277 ,1845 ,266,143,8,NIAMEY,67, VILLE DE NIAMEY,8,266,NIAMEY ARRONDISSEMENT 5
3635,Kane Kadaoure Habibou,147, 178 ,41268,44545 , 42700, 178,74117 , 3277 ,1845 ,266,143,8,NIAMEY,67, VILLE DE NIAMEY,8,266,NIAMEY ARRONDISSEMENT 5
3636,Djibrilla Bare Mainassara,47, 178 ,41268,44545 , 42700, 178,74117 , 3277 ,1845 ,266,143,8,NIAMEY,67, VILLE DE NIAMEY,8,266,NIAMEY ARRONDISSEMENT 5
3637,Idi Ango Ousmane,368, 178 ,41268,44545 , 42700, 178,74117 , 3277 ,1845 ,266,143,8,NIAMEY,67, VILLE DE NIAMEY,8,266,NIAMEY ARRONDISSEMENT 5
3638,Hassane Baraze Moussa,798, 178 ,41268,44545 , 42700, 178,74117 , 3277 ,1845 ,266,143,8,NIAMEY,67, VILLE DE NIAMEY,8,266,NIAMEY ARRONDISSEMENT 5
3639,Mamadou Talata Doulla,57, 178 ,41268,44545 , 42700, 178,74117 , 3277 ,1845 ,266,143,8,NIAMEY,67, VILLE DE NIAMEY,8,266,NIAMEY ARRONDISSEMENT 5
3640,Ibrahim Gado,528, 178 ,41268,44545 , 42700, 178,74117 , 3277 ,1845 ,266,143,8,NIAMEY,67, VILLE DE NIAMEY,8,266,NIAMEY ARRONDISSEMENT 5
3641,Amadou Issifou Saidou,88, 178 ,41268,44545 , 42700, 178,74117 , 3277 ,1845 ,266,143,8,NIAMEY,67, VILLE DE NIAMEY,8,266,NIAMEY ARRONDISSEMENT 5
3642,Intinicar Alhassane,71, 178 ,41268,44545 , 42700, 178,74117 , 3277 ,1845 ,266,143,8,NIAMEY,67, VILLE DE NIAMEY,8,266,NIAMEY ARRONDISSEMENT 5
3643,Moustapha Mamadou Moustapha,55, 178 ,41268,44545 , 42700, 178,74117 , 3277 ,1845 ,266,143,8,NIAMEY,67, VILLE DE NIAMEY,8,266,NIAMEY ARRONDISSEMENT 5
3644,Omar Hamidou Tchana,338, 178 ,41268,44545 , 42700, 178,74117 , 3277 ,1845 ,266,143,8,NIAMEY,67, VILLE DE NIAMEY,8,266,NIAMEY ARRONDISSEMENT 5
3645,Mohamed Bazoum,8919, 178 ,41268,44545 , 42700, 178,74117 , 3277 ,1845 ,266,143,8,NIAMEY,67, VILLE DE NIAMEY,8,266,NIAMEY ARRONDISSEMENT 5
3646,Oumarou Malam Alma,216, 178 ,41268,44545 , 42700, 178,74117 , 3277 ,1845 ,266,143,8,NIAMEY,67, VILLE DE NIAMEY,8,266,NIAMEY ARRONDISSEMENT 5
3647,Mahamane Hamissou Moumouni,69, 178 ,41268,44545 , 42700, 178,74117 , 3277 ,1845 ,266,143,8,NIAMEY,67, VILLE DE NIAMEY,8,266,NIAMEY ARRONDISSEMENT 5
3648,Salou Djibo,1891, 178 ,41268,44545 , 42700, 178,74117 , 3277 ,1845 ,266,143,8,NIAMEY,67, VILLE DE NIAMEY,8,266,NIAMEY ARRONDISSEMENT 5
3649,Nayoussa Nassirou,105, 178 ,41268,44545 , 42700, 178,74117 , 3277 ,1845 ,266,143,8,NIAMEY,67, VILLE DE NIAMEY,8,266,NIAMEY ARRONDISSEMENT 5
3650,Oumarou Abdourahamane,1067, 178 ,41268,44545 , 42700, 178,74117 , 3277 ,1845 ,266,143,8,NIAMEY,67, VILLE DE NIAMEY,8,266,NIAMEY ARRONDISSEMENT 5
3651,Albade Abouba,1729, 178 ,41268,44545 , 42700, 178,74117 , 3277 ,1845 ,266,143,8,NIAMEY,67, VILLE DE NIAMEY,8,266,NIAMEY ARRONDISSEMENT 5
3652,Sagbo Adolphe,81, 178 ,41268,44545 , 42700, 178,74117 , 3277 ,1845 ,266,143,8,NIAMEY,67, VILLE DE NIAMEY,8,266,NIAMEY ARRONDISSEMENT 5
3653,Idrissa Issoufou,44, 178 ,41268,44545 , 42700, 178,74117 , 3277 ,1845 ,266,143,8,NIAMEY,67, VILLE DE NIAMEY,8,266,NIAMEY ARRONDISSEMENT 5
3654,Amadou Boubacar Cisse,70, 178 ,41268,44545 , 42700, 178,74117 , 3277 ,1845 ,266,143,8,NIAMEY,67, VILLE DE NIAMEY,8,266,NIAMEY ARRONDISSEMENT 5
3655,Ismael Oumarou Ide,80, 178 ,41268,44545 , 42700, 178,74117 , 3277 ,1845 ,266,143,8,NIAMEY,67, VILLE DE NIAMEY,8,266,NIAMEY ARRONDISSEMENT 5
3656,Mounkaila Issa,128, 178 ,41268,44545 , 42700, 178,74117 , 3277 ,1845 ,266,143,8,NIAMEY,67, VILLE DE NIAMEY,8,266,NIAMEY ARRONDISSEMENT 5
3657,Abdallah Souleymane,48, 178 ,41268,44545 , 42700, 178,74117 , 3277 ,1845 ,266,143,8,NIAMEY,67, VILLE DE NIAMEY,8,266,NIAMEY ARRONDISSEMENT 5
3658,Ibrahim Yacoubou,1818, 178 ,41268,44545 , 42700, 178,74117 , 3277 ,1845 ,266,143,8,NIAMEY,67, VILLE DE NIAMEY,8,266,NIAMEY ARRONDISSEMENT 5
3659,Abdoulkadri Oumarou Alpha,113, 178 ,41268,44545 , 42700, 178,74117 , 3277 ,1845 ,266,143,8,NIAMEY,67, VILLE DE NIAMEY,8,266,NIAMEY ARRONDISSEMENT 5
3660,Mahamane Ousmane,179, 144 ,28536,28714 , 28284, 151,31348 , 178 ,430 ,118,144,5,TAHOUA,30, ABALAK,5,118,ABALAK
3661,Hamidou Mamadou Abdou,197, 144 ,28536,28714 , 28284, 151,31348 , 178 ,430 ,118,144,5,TAHOUA,30, ABALAK,5,118,ABALAK
3662,Amadou Ousmane,118, 144 ,28536,28714 , 28284, 151,31348 , 178 ,430 ,118,144,5,TAHOUA,30, ABALAK,5,118,ABALAK
3663,Souleymane Garba,5, 144 ,28536,28714 , 28284, 151,31348 , 178 ,430 ,118,144,5,TAHOUA,30, ABALAK,5,118,ABALAK
3664,Seini Oumarou,831, 144 ,28536,28714 , 28284, 151,31348 , 178 ,430 ,118,144,5,TAHOUA,30, ABALAK,5,118,ABALAK
3665,Kane Kadaoure Habibou,1, 144 ,28536,28714 , 28284, 151,31348 , 178 ,430 ,118,144,5,TAHOUA,30, ABALAK,5,118,ABALAK
3666,Djibrilla Bare Mainassara,28, 144 ,28536,28714 , 28284, 151,31348 , 178 ,430 ,118,144,5,TAHOUA,30, ABALAK,5,118,ABALAK
3667,Idi Ango Ousmane,50, 144 ,28536,28714 , 28284, 151,31348 , 178 ,430 ,118,144,5,TAHOUA,30, ABALAK,5,118,ABALAK
3668,Hassane Baraze Moussa,50, 144 ,28536,28714 , 28284, 151,31348 , 178 ,430 ,118,144,5,TAHOUA,30, ABALAK,5,118,ABALAK
3669,Mamadou Talata Doulla,7, 144 ,28536,28714 , 28284, 151,31348 , 178 ,430 ,118,144,5,TAHOUA,30, ABALAK,5,118,ABALAK
3670,Ibrahim Gado,4, 144 ,28536,28714 , 28284, 151,31348 , 178 ,430 ,118,144,5,TAHOUA,30, ABALAK,5,118,ABALAK
3671,Amadou Issifou Saidou,14, 144 ,28536,28714 , 28284, 151,31348 , 178 ,430 ,118,144,5,TAHOUA,30, ABALAK,5,118,ABALAK
3672,Intinicar Alhassane,1246, 144 ,28536,28714 , 28284, 151,31348 , 178 ,430 ,118,144,5,TAHOUA,30, ABALAK,5,118,ABALAK
3673,Moustapha Mamadou Moustapha,6, 144 ,28536,28714 , 28284, 151,31348 , 178 ,430 ,118,144,5,TAHOUA,30, ABALAK,5,118,ABALAK
3674,Omar Hamidou Tchana,15, 144 ,28536,28714 , 28284, 151,31348 , 178 ,430 ,118,144,5,TAHOUA,30, ABALAK,5,118,ABALAK
3675,Mohamed Bazoum,21342, 144 ,28536,28714 , 28284, 151,31348 , 178 ,430 ,118,144,5,TAHOUA,30, ABALAK,5,118,ABALAK
3676,Oumarou Malam Alma,13, 144 ,28536,28714 , 28284, 151,31348 , 178 ,430 ,118,144,5,TAHOUA,30, ABALAK,5,118,ABALAK
3677,Mahamane Hamissou Moumouni,3, 144 ,28536,28714 , 28284, 151,31348 , 178 ,430 ,118,144,5,TAHOUA,30, ABALAK,5,118,ABALAK
3678,Salou Djibo,573, 144 ,28536,28714 , 28284, 151,31348 , 178 ,430 ,118,144,5,TAHOUA,30, ABALAK,5,118,ABALAK
3679,Nayoussa Nassirou,30, 144 ,28536,28714 , 28284, 151,31348 , 178 ,430 ,118,144,5,TAHOUA,30, ABALAK,5,118,ABALAK
3680,Oumarou Abdourahamane,1, 144 ,28536,28714 , 28284, 151,31348 , 178 ,430 ,118,144,5,TAHOUA,30, ABALAK,5,118,ABALAK
